----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 2242.97,  512,      1.4,    -6.97,     -4.8,     0.24,     0.31,     0.65

 2249.55,  512,     1.60,     14.2,   -24.87,     1.28,     0.55,     0.56

 2256.19,  512,    -2.52,    -8.60,    -1.41,    -1.16,     0.33,     0.11

 2262.87,  512,     0.87,     0.35,    -9.15,     0.82,     0.25,     0.38

 2269.30,  512,     0.61,     8.10,   -19.47,     0.29,     0.24,     0.61

 2275.96,  512,     0.96,    -8.51,    -1.37,     0.77,     0.38,     0.60

 2282.52,  512,     1.34,     9.56,   -18.96,     1.48,     0.46,     0.29

 2289.26,  512,    -2.98,     -3.5,    -6.67,    -1.35,     0.26,     0.20

 2295.88,  512,      1.8,    -4.56,    -6.10,     0.22,     0.23,     0.60

 2302.39,  512,     1.12,    13.63,   -24.90,     0.88,     0.56,     0.67

  2309.5,  512,     0.37,    -8.76,     0.20,    -1.22,     0.43,     0.37

 2315.58,  512,     0.31,     2.94,   -12.13,     1.22,     0.17,      0.2

 2322.25,  512,    -1.38,     2.67,   -13.54,     0.89,      0.6,     0.44

 2328.81,  512,     0.99,    -6.73,    -3.87,     0.23,     0.35,     0.66

 2335.39,  512,     1.49,     13.6,   -23.60,     1.31,     0.59,     0.57

  2342.8,  512,    -2.42,    -8.53,    -1.80,    -1.42,     0.38,     0.17

 2348.70,  512,     0.37,      0.9,    -9.48,     0.85,     0.23,     0.29

  2355.9,  512,     0.40,    -1.81,   -17.88,     0.49,     0.15,     0.54

 2361.72,  512,     0.88,    -7.65,    -2.44,     0.49,     0.37,     0.64

 2368.31,  512,     1.13,    10.68,   -20.31,     1.43,     0.51,     0.41

  2375.7,  512,    -2.53,    -8.69,    -4.28,    -1.44,     0.55,      0.8

 2381.68,  512,     0.59,    -2.11,    -8.16,     0.56,     0.11,     0.47

 2388.21,  512,     0.46,    10.62,   -22.25,     0.26,     0.37,     0.66

 2394.82,  512,      1.1,    -8.34,     0.41,     0.88,     0.39,     0.48

 2401.32,  512,     0.81,     7.57,   -16.52,     1.46,     0.44,     0.52

  2408.1,  512,    -2.67,    -6.77,    -7.75,    -1.31,     0.21,     0.26

 2414.70,  512,     0.96,    -4.70,    -6.13,     0.20,     0.24,     0.59

 2421.20,  512,     1.18,    13.49,    -25.1,     0.75,     0.26,     0.67

 2427.82,  512,     0.21,    -8.98,     0.58,    -1.16,     0.42,     0.39

 2434.41,  512,     0.65,      4.9,   -12.94,     1.32,     0.24,      0.0

  2441.1,  512,    -1.91,    -4.65,   -12.38,     -1.1,      0.6,     0.41

 2447.62,  512,     0.94,    -6.76,    -4.15,     0.15,     0.36,     0.65

 2454.20,  512,     1.79,    13.64,   -24.56,     1.26,     0.60,     0.57

 2460.89,  512,    -2.40,    -8.69,    -1.25,    -1.39,     0.38,     0.15

 2467.52,  512,     0.80,     0.18,    -9.48,     0.87,      0.4,     0.29

 2473.92,  512,     0.48,    -1.43,   -18.58,     0.40,     0.17,     0.57

 2480.56,  512,     0.91,    -8.26,    -1.96,     0.61,     0.40,     0.59

 2487.14,  512,     1.40,    10.61,    -20.2,     1.48,     0.79,     0.37

 2493.90,  512,    -2.85,    -7.71,     -5.8,    -1.41,     0.29,     0.16

 2500.51,  512,     0.87,    -3.24,    -6.91,     0.71,     0.17,     0.51

  2507.3,  512,     0.75,     12.9,   -23.52,     0.43,     0.43,     0.66

 2513.64,  512,     0.45,    -8.97,     0.41,     -1.4,     0.40,     0.46

 2520.21,  512,     1.15,     6.18,   -14.88,     1.42,     0.31,      0.7

 2526.83,  512,    -2.45,    -4.81,    -9.90,    -1.40,     0.11,     0.36

 2533.51,  512,     1.13,     -6.8,    -4.80,      0.2,     0.27,     0.66

  2540.2,  512,     1.37,    13.55,   -24.80,     1.10,     0.51,     0.62

 2546.72,  512,    -1.13,    -9.10,     0.94,    -1.41,     0.35,     0.18

 2553.25,  512,     1.22,     0.70,    -9.86,      1.6,      0.7,     0.27

 2559.76,  512,     0.58,     0.80,   -18.27,     0.35,     0.14,     0.56

 2566.29,  512,     1.20,    -8.37,    -1.48,     0.60,     0.33,     0.63

  2573.1,  512,     1.31,      9.6,   -18.79,     1.46,     0.41,     0.34

 2579.64,  512,    -3.14,    -7.11,    -7.29,    -1.35,     0.24,     0.24

 2586.33,  512,     1.49,    -4.92,    -5.55,     0.22,     0.20,     0.60

 2592.89,  512,      1.2,    13.49,   -24.44,     0.95,     0.45,     0.63

 2599.44,  512,     0.50,     -9.5,     0.47,    -1.29,     0.36,     0.27

  2606.5,  512,     1.47,     0.99,   -10.20,     1.11,     0.11,     0.24

 2612.64,  512,    -3.46,      0.2,   -18.57,     0.37,     0.14,     0.60

 2619.16,  512,      1.6,    -8.70,    -1.34,     0.62,     0.34,     0.65

 2625.77,  512,     1.16,     7.71,   -17.20,     1.45,     0.38,     0.30

 2632.52,  512,    -3.13,    -5.90,    -2.20,    -1.26,     0.18,     0.26

 2639.15,  512,     1.50,    -6.60,    -4.30,      0.7,     0.27,     0.67
