----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 2242.99,  512,     1.98,      0.2,   -10.22,     0.62,    -1.21,     0.31

 2249.57,  512,      3.0,    -3.86,     0.42,     -1.5,    -1.56,      0.8

 2256.17,  512,    -7.98,    -3.16,   -14.18,      1.8,     2.20,     0.17

 2262.92,  512,      4.2,     0.89,    -1.40,     0.60,     0.27,     0.48

 2269.36,  512,     5.64,    -5.34,    -7.81,     -1.8,    -1.73,     0.37

  2276.8,  512,   -15.11,     3.58,   -18.20,     1.71,     2.23,      0.0

 2282.75,  512,      7.3,    -2.31,     3.62,     0.61,     0.28,     0.33

 2289.25,  512,      4.4,    -1.45,   -14.86,     0.84,     -2.8,     0.48

 2295.80,  512,   -18.69,     9.87,   -15.77,      2.3,     1.84,     0.40

 2302.54,  512,    11.21,    -7.41,     2.41,     0.74,     0.83,     0.12

  2309.6,  512,     2.19,     0.47,   -21.64,     0.38,    -2.22,     0.37

 2315.66,  512,   -19.58,    15.89,   -16.10,     1.66,     0.87,     0.52

 2322.34,  512,     11.6,     -8.9,    -6.23,     0.49,     1.24,     0.23

 2328.87,  512,     2.31,     1.61,   -26.31,     0.15,    -2.25,     0.16

 2335.55,  512,   -13.11,    11.17,    -7.41,     0.41,     0.16,     0.43

  2342.7,  512,     6.23,    -6.54,    -10.6,     0.17,     1.84,     0.41

 2348.68,  512,     2.58,     0.33,   -22.77,     0.58,    -1.87,     0.12

 2355.26,  512,     2.43,     0.95,    -1.61,     0.66,     0.98,     0.16

 2361.72,  512,     0.16,    -5.64,    -13.9,     0.69,     2.16,     0.34

 2368.37,  512,     3.73,     1.21,   -11.59,     0.52,     0.93,     0.42

 2374.98,  512,     6.43,    -4.47,    -1.62,    -1.13,    -1.46,     0.17

 2381.76,  512,    -7.73,    -2.64,    -16.0,     1.51,     2.15,     0.23

 2388.37,  512,      3.5,    -2.99,    -2.27,     0.70,      0.3,     0.38

 2394.82,  512,     6.79,    -3.12,    -7.42,     -1.3,    -1.84,     0.40

 2401.50,  512,   -13.43,     0.98,   -14.49,     1.86,      2.3,     0.15

  2408.9,  512,    10.77,    -4.72,     2.55,     0.86,     0.29,     0.36

 2414.62,  512,     4.28,    -3.59,    -15.2,     0.70,    -1.91,     0.48

 2421.28,  512,   -18.18,    16.92,   -18.92,     2.16,     1.62,     0.38

  2428.5,  512,    12.71,    -6.68,     0.80,     0.74,     0.79,     0.13

 2434.48,  512,      3.6,     0.32,   -21.51,     0.43,     -2.5,     0.35

  2441.0,  512,    -15.3,    13.35,    -9.15,     1.47,     0.80,     0.47

 2447.67,  512,    11.52,    -7.45,    -4.86,     0.30,     1.63,     0.17

 2454.31,  512,     1.47,     1.65,   -24.26,     0.49,     -2.3,     0.15

 2460.96,  512,    -7.30,      7.2,    -1.40,     0.63,      0.3,     0.44

 2467.42,  512,     8.50,     -8.7,    -9.46,     0.10,     1.85,     0.33

  2474.3,  512,     1.39,     0.57,   -15.62,     0.70,    -1.64,     0.12

 2480.61,  512,     0.23,     1.38,     1.49,     0.69,    -1.28,     0.17

 2487.22,  512,     2.87,    -4.91,   -12.98,     0.64,      2.7,     0.35

 2493.89,  512,     1.48,     1.45,    -4.96,     0.60,     0.94,     0.37

 2500.42,  512,     5.27,    -2.86,      1.9,    -1.17,    -1.53,     0.12

 2507.10,  512,   -10.56,    -1.48,    -14.3,     1.49,     2.16,     0.26

 2513.80,  512,     3.82,     0.74,      1.0,     0.70,     0.41,     0.47

 2520.19,  512,     6.61,    -3.30,    -3.81,     -1.3,    -2.15,     0.42

 2526.91,  512,   -15.52,     3.68,   -16.56,     1.64,     2.18,      0.1

 2533.60,  512,     7.55,    -2.93,     3.30,     0.80,     0.15,     0.41

  2540.4,  512,     4.99,    -2.80,    -8.59,     0.79,     -2.1,     0.60

 2546.69,  512,   -19.42,    11.81,   -19.85,      2.0,     1.93,     0.51

 2553.40,  512,    10.63,    -4.99,     2.77,     0.75,     0.76,     0.17

 2559.92,  512,     2.66,     0.25,   -22.26,     0.56,    -2.14,     0.29

 2566.51,  512,   -19.41,     17.9,   -17.19,     1.98,     1.29,     0.47

 2573.22,  512,    12.75,    -7.56,    -1.50,     0.70,     1.14,     0.16

 2579.81,  512,     2.57,     1.92,   -25.69,     0.18,    -2.21,     0.31

 2586.40,  512,   -14.53,    12.59,    -9.23,     0.92,     0.42,     0.46

 2592.91,  512,     7.26,    -6.86,     -9.1,      0.4,     1.68,     0.40

 2599.51,  512,     2.12,     0.98,   -24.82,     0.40,     -2.3,      0.1

  2606.3,  512,     2.53,     -1.6,     0.77,     0.48,     0.74,     0.21

 2612.52,  512,     1.18,    -5.91,   -13.19,     0.64,     2.16,     0.40

 2619.33,  512,     0.48,     1.78,    -10.9,     0.50,    -1.17,     0.53

 2625.91,  512,     6.22,    -3.24,     0.81,     0.95,    -1.43,      0.4

 2632.42,  512,    -4.74,    -3.81,   -13.86,     0.85,     2.15,     0.25

 2639.13,  512,     2.46,     0.49,    -5.24,     0.62,     0.59,     0.43

