----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
  842.92,    0,      0.0,      0.2,    -9.83,      0.0,      0.0,      0.0

  849.51,    0,      0.1,      0.1,    -9.86,      0.0,      0.0,      0.0

  856.15,    0,      0.1,      0.0,    -9.81,      0.0,      0.0,      0.0

  862.75,    0,      0.1,      0.2,    -9.83,      0.0,      0.0,      0.0

  869.35,    0,      0.0,      0.1,    -9.81,      0.0,      0.0,      0.0

  875.88,    0,      0.1,      0.0,    -9.83,      0.0,      0.0,      0.0

  882.51,    0,      0.0,      0.1,    -9.85,      0.0,      0.0,      0.0

  889.10,    0,      0.1,      0.0,    -9.80,      0.0,      0.0,      0.0

  895.72,    0,      0.2,      0.0,    -9.82,      0.0,      0.0,      0.0

  902.29,    0,      0.0,      0.2,    -9.81,      0.0,      0.0,      0.0

  908.92,    0,      0.0,      0.0,    -9.82,      0.0,      0.0,      0.0

  915.48,    0,      0.1,      0.0,    -9.77,      0.0,      0.0,      0.0

  922.12,    0,      0.0,      0.5,    -9.80,      0.0,      0.0,      0.0

  928.63,    0,      0.2,      0.6,    -9.81,      0.0,      0.0,      0.0

  935.24,    0,      0.3,      0.1,    -9.77,      0.0,      0.0,      0.0

  941.91,    0,      0.1,      0.0,    -9.77,      0.0,      0.0,      0.0

  948.53,    0,      0.3,      0.0,    -9.77,      0.0,      0.0,      0.0

  955.10,    0,      0.0,      0.2,    -9.82,      0.0,      0.0,      0.0

  961.70,    0,      0.1,      0.0,    -9.82,      0.0,      0.0,      0.0

  968.33,    0,      0.6,      0.1,    -9.79,      0.0,      0.0,      0.0

  974.93,    0,      0.1,      0.0,    -9.82,      0.0,      0.0,      0.0

  981.53,    0,      0.5,      0.0,    -9.80,      0.0,      0.0,      0.0

  988.14,    0,      0.0,      0.2,    -9.77,      0.0,      0.0,      0.0

  994.73,    0,      0.0,      0.0,    -9.82,      0.0,      0.0,      0.0

 1001.34,    0,      0.0,      0.3,    -9.83,      0.0,      0.0,      0.0

 1007.97,    0,      0.2,      0.0,    -9.79,      0.0,      0.0,      0.0

 1014.59,    0,      0.2,      0.0,    -9.80,      0.0,      0.0,      0.0

 1021.22,    0,      0.0,      0.1,    -9.78,      0.0,      0.0,      0.0

 1027.82,    0,      0.0,      0.0,    -9.79,      0.0,      0.0,      0.0

 1034.43,    0,      0.1,      0.0,    -9.76,      0.0,      0.0,      0.0

  1041.2,    0,      0.2,      0.0,    -9.77,      0.0,      0.0,      0.0

 1047.64,    0,      0.1,      0.0,    -9.81,      0.0,      0.0,      0.0

 1054.20,    0,      0.2,      0.2,    -9.78,      0.0,      0.0,      0.0

 1060.84,    0,      0.4,      0.0,    -9.79,      0.0,      0.0,      0.0

 1067.41,    0,      0.2,      0.0,    -9.82,      0.0,      0.0,      0.0

  1074.0,    0,      0.1,      0.1,    -9.79,      0.0,      0.0,      0.0

 1080.59,    0,      0.0,      0.0,    -9.80,      0.0,      0.0,      0.0

 1087.19,    0,      0.1,      0.2,    -9.80,      0.0,      0.0,      0.0

 1093.81,    0,      0.0,      0.0,    -9.80,      0.0,      0.0,      0.0

 1100.43,    0,      0.1,      0.1,    -9.79,      0.0,      0.0,      0.0

 1106.95,    0,      0.0,      0.1,    -9.82,      0.0,      0.0,      0.0

 1113.55,    0,      0.1,      0.0,    -9.83,      0.0,      0.0,      0.0

 1120.13,    0,      0.0,      0.0,    -9.82,      0.0,      0.0,      0.0

 1126.71,    0,      0.6,      0.3,    -9.78,      0.0,      0.0,      0.0

 1133.36,    0,      0.1,      0.0,    -9.79,      0.0,      0.0,      0.0

 1139.99,    0,      0.2,      0.0,    -9.83,      0.0,      0.0,      0.0

 1146.60,    0,      0.2,      0.2,    -9.83,      0.0,      0.0,      0.0

 1153.25,    0,      0.1,      0.2,    -9.84,      0.0,      0.0,      0.0

 1159.82,    0,      0.2,      0.1,    -9.83,      0.0,      0.0,      0.0

 1166.41,    0,      0.1,      0.7,    -9.78,      0.0,      0.0,      0.0

  1173.6,    0,      0.2,      0.0,    -9.80,      0.0,      0.0,      0.0

 1179.65,    0,      0.1,      0.0,    -9.80,      0.0,      0.0,      0.0

 1186.17,    0,      0.0,      0.1,    -9.78,      0.0,      0.0,      0.0

 1192.83,    0,      0.0,      0.0,    -9.79,      0.0,      0.0,      0.0

 1199.44,    0,      0.2,      0.0,    -9.79,      0.0,      0.0,      0.0

  1206.5,    0,      0.2,      0.0,    -9.80,      0.0,      0.0,     0.27

 1212.63,    0,      0.0,      0.2,    -9.82,      0.0,      0.0,      0.0

 1219.26,    0,      0.0,      0.0,    -9.78,      0.0,      0.0,      0.0

 1225.84,    0,      0.0,      0.1,    -9.80,      0.0,      0.0,      0.0

 1232.42,    0,      0.3,      0.1,    -9.79,      0.0,      0.0,      0.0

  1239.7,    0,      0.0,      0.0,    -9.80,      0.0,      0.0,      0.0

 1245.64,    0,      0.3,      0.0,    -9.83,      0.0,      0.0,      0.0

 1252.27,    0,      0.0,      0.0,    -9.79,      0.0,      0.0,      0.0

 1258.84,    0,      0.4,      0.1,    -9.77,      0.0,      0.0,      0.0

 1265.44,    0,      0.3,      0.2,    -9.80,      0.0,      0.0,      0.0

  1272.5,    0,      0.2,      0.0,    -9.77,      0.0,      0.0,      0.0

 1278.65,    0,      0.2,      0.2,    -9.81,      0.0,      0.0,      0.0

 1285.28,    0,      0.3,      0.0,    -9.80,      0.0,      0.0,      0.0

 1291.84,    0,      0.0,      0.2,    -9.79,      0.0,      0.0,      0.0

 1298.46,    0,      0.0,      0.1,    -9.80,      0.0,      0.0,      0.0

  1305.7,    0,      0.1,      0.4,    -9.81,      0.0,      0.0,      0.0

 1311.64,    0,      0.2,      0.1,    -9.83,      0.0,      0.0,      0.0

 1318.28,    0,      0.0,      0.0,    -9.79,      0.0,      0.0,      0.0

 1324.84,    0,      0.0,      0.0,    -9.82,      0.0,      0.0,      0.0

 1331.47,    0,      0.2,      0.0,    -9.79,      0.0,      0.0,      0.0

  1338.4,    0,      0.1,      0.2,    -9.80,      0.0,      0.0,      0.0

 1344.63,    0,      0.0,      0.1,    -9.80,      0.0,      0.0,      0.0

 1351.23,    0,      0.1,      0.0,    -9.82,      0.0,      0.0,      0.0

 1357.79,    0,      0.1,      0.1,    -9.80,      0.0,      0.0,      0.0

 1364.40,    0,      0.1,      0.2,    -9.81,      0.0,      0.0,      0.0

  1371.0,    0,      0.0,      0.2,    -9.80,      0.0,      0.0,      0.0

 1377.59,    0,      0.2,      0.0,    -9.78,      0.0,      0.0,      0.0

 1384.20,    0,      0.0,      0.0,    -9.80,      0.0,      0.0,      0.0

 1390.81,    0,      0.1,      0.0,    -9.79,      0.0,      0.0,      0.0

 1397.41,    0,      0.5,      0.1,    -9.85,      0.0,      0.0,      0.0

