----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
  671.89,  512,      0.5,      0.7,    -4.30,     0.87,     0.40,    -2.10

  678.38,  512,     3.32,    -5.79,   -12.96,     0.21,     0.43,     -1.9

   685.5,  512,     0.79,     9.45,    -9.88,     0.78,     0.19,    -1.68

  691.66,  512,    -2.22,    -8.73,    -9.36,    -1.44,     0.18,    -1.81

  698.39,  512,     3.94,      4.9,    -8.27,     1.23,     0.81,     -1.2

  704.98,  512,    -2.68,      0.8,   -14.42,     -1.8,     0.74,    -2.20

  711.58,  512,     0.18,    -4.91,    -4.12,      0.4,     0.87,     -1.9

  718.10,  512,     5.21,     7.66,   -13.35,     0.35,     0.16,    -1.97

  724.76,  512,    -8.54,    -5.38,    -6.94,     0.73,      0.2,    -1.50

  731.37,  512,     7.92,     2.86,    -5.11,     0.30,     0.54,    -1.89

  737.97,  512,    -3.87,     1.66,   -17.46,     0.15,     0.45,    -1.61

  744.58,  512,    -1.72,     0.63,     0.63,     0.10,      0.7,    -1.66

   751.1,  512,     5.27,    -2.71,   -13.95,     0.44,      0.2,    -1.61

  757.68,  512,    -7.62,     7.35,    -6.71,      1.1,     0.35,    -1.50

  764.39,  512,     0.34,    -4.52,    -6.55,    -1.35,     0.49,    -1.91

   771.4,  512,     1.34,    -1.41,   -11.72,     0.78,     0.33,     -1.8

  777.57,  512,    -3.97,     5.95,     -9.5,     0.16,     0.94,    -2.34

  784.10,  512,    -1.67,    -9.40,    -8.41,     0.98,     0.14,    -1.42

  790.77,  512,     3.36,    10.47,    -9.33,     1.17,      0.2,    -1.80

  797.45,  512,    -7.30,    -5.86,   -11.52,    -1.55,     0.78,     -2.7

   804.7,  512,     4.73,     0.90,    -4.30,     0.80,     0.74,    -1.40

  810.59,  512,    -3.85,     1.79,   -17.44,     0.84,     0.83,    -2.20

  817.19,  512,    -3.68,    -3.77,    -2.13,     0.24,     0.33,    -1.42

  823.79,  512,     8.75,     2.66,    -12.3,     0.15,      0.3,    -1.91

  830.40,  512,    -9.47,     0.53,    -10.5,      0.1,     0.33,    -1.45

  836.91,  512,     3.75,     -1.8,    -2.66,     0.75,      0.8,    -1.85

  843.56,  512,    -1.34,     0.67,   -16.25,     0.10,      0.2,    -1.24

  850.11,  512,    -5.29,     6.62,    -4.67,      0.2,     0.51,    -1.83

  856.71,  512,     1.34,    -7.58,    -9.35,    -1.44,      0.0,    -1.51

  863.40,  512,     0.33,     9.47,    -10.0,     1.27,     0.16,    -1.23

   870.2,  512,    -5.11,     -1.7,   -10.30,    -1.63,     0.95,    -2.22

  876.69,  512,     0.33,     1.17,    -6.44,     0.35,     0.66,    -1.11

  883.21,  512,     0.96,     7.68,    -14.8,     0.27,     0.74,    -2.26

  889.79,  512,     -7.4,    -5.80,    -6.63,     0.93,     0.13,    -1.51

  896.40,  512,     6.83,     7.55,   -11.39,     0.45,     0.14,    -1.92

  902.99,  512,     -9.3,     0.89,    -14.9,     0.92,     0.68,    -1.89

  909.52,  512,     6.39,     1.81,     -3.0,      0.8,     0.43,    -1.76

  916.13,  512,     0.24,     1.81,   -18.92,     0.32,     0.43,    -1.89

  922.73,  512,    -7.64,     2.83,    -4.73,      0.9,     0.30,    -1.77

  929.33,  512,     6.36,     -4.6,   -12.27,     -1.3,     0.16,    -1.97

   936.1,  512,    -2.29,     5.87,   -12.97,     1.20,     0.11,    -1.39

  942.68,  512,    -2.78,     -3.2,    -7.25,     0.91,      1.1,    -2.40

  949.24,  512,     2.63,    -3.87,   -10.94,      0.3,     0.28,    -1.21

  955.80,  512,     1.12,    11.23,   -11.15,     0.75,     0.71,    -2.12

  962.42,  512,    -3.59,    -8.67,    -9.15,    -1.34,     0.42,    -1.73

  969.10,  512,      7.4,     7.43,    -8.21,     1.24,     0.42,    -1.53

  975.70,  512,    -5.16,     1.43,   -16.28,     -1.0,     0.97,    -2.15

  982.33,  512,     3.31,     0.10,    -1.86,     0.13,     0.67,    -1.42

  988.79,  512,     4.12,      4.8,    -17.5,     0.30,     0.39,     -2.5

