----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 1707.97,    0,     0.70,     0.50,    -10.9,      0.0,      0.9,     0.82

 1714.52,    0,     0.63,     0.36,    -10.6,      0.0,      0.7,     0.82

 1721.16,    0,     0.50,     0.34,    -9.98,      0.2,      0.6,     0.80

 1727.67,    0,     0.38,     0.40,    -9.92,      0.3,      0.4,     0.80

 1734.29,    0,     0.39,     0.42,    -9.88,      0.2,      0.4,     0.80

 1740.90,    0,     0.41,     0.38,    -9.92,      0.1,      0.5,     0.81

 1747.50,    0,     0.26,     0.30,    -9.94,      0.0,      0.4,     0.82

 1754.12,    0,     0.24,     0.19,    -9.96,      0.1,      0.4,     0.83

 1760.75,    0,     0.24,     0.21,    -9.94,      0.1,      0.3,     0.83

 1767.40,    0,     0.31,     0.23,    -9.84,      0.2,      0.5,     0.84

 1773.98,    0,     0.37,     0.29,    -9.76,      0.3,      0.6,     0.84

 1780.52,    0,     0.47,     0.37,    -9.65,      0.4,      0.7,     0.82

 1787.12,    0,     0.47,     0.50,    -9.66,      0.4,      0.9,     0.81

 1793.71,    0,     0.50,     0.49,    -9.65,      0.4,      0.9,     0.80

 1800.31,    0,     0.37,     0.53,    -9.66,      0.0,      0.8,     0.78

 1806.92,    0,     0.30,     0.46,    -9.72,      0.2,      0.7,     0.78

 1813.54,    0,     0.20,     0.35,    -9.83,      0.3,      0.6,     0.78

 1820.19,    0,      0.1,     0.15,    -9.91,      0.5,      0.3,     0.79

 1826.76,    0,      0.3,      0.2,    -10.2,      0.7,      0.0,     0.80

 1833.33,    0,      0.1,      0.7,    -10.1,      0.8,      0.1,     0.82

 1839.93,    0,     0.17,     0.14,    -9.96,      0.7,      0.2,     0.84

 1846.53,    0,     0.33,     0.24,    -9.89,      0.6,      0.2,     0.86

 1853.13,    0,     0.48,     0.30,    -9.77,      0.4,      0.1,     0.86

 1859.72,    0,     0.66,     0.49,    -9.69,      0.3,      0.1,     0.86

 1866.32,    0,     0.78,     0.54,    -9.59,      0.3,      0.4,     0.86

