----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 2229.79,  512,     9.88,     6.54,    -12.1,     0.45,     0.41,      0.9

 2236.36,  512,    -9.32,    -3.79,    -14.9,     0.18,     0.26,     0.45

 2242.98,  512,     6.89,    -1.36,    -3.86,      0.8,     0.44,      0.2

 2249.49,  512,     2.47,     2.79,   -17.96,     0.62,     0.40,     0.22

 2256.17,  512,    -2.97,     2.52,    -4.20,     0.15,     0.40,     0.62

 2262.76,  512,     6.89,   -10.50,   -10.54,     0.74,     0.19,      0.8

 2269.38,  512,    -3.23,    12.70,   -13.13,     1.32,     0.11,     0.52

  2276.7,  512,     3.35,    -6.30,    -7.40,    -1.41,     0.41,    -1.30

 2282.76,  512,     0.90,    -5.98,   -10.33,     0.24,     0.46,     0.95

 2289.19,  512,     3.54,     9.86,    -9.75,     0.65,     0.68,     0.63

 2295.78,  512,    -2.83,   -13.61,    -9.69,    -1.22,     0.57,     0.51

 2302.49,  512,     2.23,     7.70,    -6.10,     1.12,     0.33,     0.78

  2309.9,  512,     0.29,    -3.77,    -15.7,     0.57,     0.24,     -1.8

 2315.66,  512,    -5.65,    -3.70,    -3.30,     0.11,     0.20,     0.38

 2322.19,  512,     8.55,     2.41,   -11.78,     0.17,      0.6,      0.5

 2328.73,  512,    -8.79,     0.75,   -10.73,      0.8,     0.41,     0.33

 2335.30,  512,      6.1,    -5.25,    -3.13,     0.83,     0.42,     0.25

 2341.92,  512,    -1.22,     3.10,   -16.68,     0.78,     0.47,     0.54

 2348.60,  512,    -2.35,     6.66,    -5.99,      0.5,     0.52,     0.85

 2355.17,  512,     4.11,    -11.1,    -9.14,     0.64,     0.38,      0.6

 2361.78,  512,    -1.91,    12.74,   -11.55,     1.46,     0.11,     0.60

 2368.48,  512,     2.88,    -3.84,    -9.44,    -1.21,     0.15,    -1.32

 2375.17,  512,    -1.99,    -1.48,    -8.68,     0.44,     0.26,      1.0

 2381.69,  512,     5.67,    10.36,   -11.28,     0.52,     0.56,     0.54

 2388.28,  512,    -4.37,   -11.76,   -10.83,     -1.9,     0.75,     0.38

 2394.89,  512,     6.89,     8.60,    -6.59,     0.82,     0.37,     0.72

 2401.42,  512,     0.96,    -1.12,   -16.75,     0.38,     0.50,     0.75

  2408.1,  512,     0.99,     0.86,     0.88,     0.26,      0.7,     0.13

 2414.42,  512,     9.78,     0.41,   -14.71,      0.8,     0.25,     0.14

  2421.4,  512,     -8.0,     4.51,    -13.8,     0.41,     0.36,     0.19

 2427.71,  512,     7.44,    -8.22,    -5.47,    -1.15,     0.22,     0.52

 2434.44,  512,     0.35,     0.34,   -15.36,     0.77,     0.56,     0.55

 2440.99,  512,     0.62,     4.29,    -6.90,      0.6,     0.51,     0.93

 2447.52,  512,     2.30,   -13.77,   -10.35,     -1.8,     0.57,     0.26

 2454.29,  512,     0.46,    11.51,   -10.54,     1.40,     0.20,     0.74

 2460.89,  512,     1.60,    -7.89,   -11.51,    -1.21,      0.8,    -1.40

 2467.59,  512,    -3.18,    -3.84,    -7.27,     0.21,     0.33,     0.97

  2474.9,  512,     7.20,     5.58,   -12.20,     0.26,     0.30,     0.56

 2480.63,  512,    -8.14,    -9.77,    -8.89,     0.86,     0.56,      0.4

 2487.21,  512,     6.65,     4.32,     -5.3,     0.36,     0.62,     0.43

 2493.74,  512,    -4.30,     -1.1,   -16.26,      0.1,     0.42,     0.44

 2500.40,  512,    -3.52,     0.91,    -1.40,     0.48,     0.23,     0.24

 2506.93,  512,     5.86,    -2.63,   -11.88,     0.13,     0.31,     0.34

 2513.63,  512,    -7.22,     8.84,    -9.60,     0.72,     0.13,      0.5

 2520.21,  512,     4.48,    -8.44,    -4.53,    -1.42,      0.4,     0.70

 2526.85,  512,    -1.78,     3.70,   -12.47,     0.73,     0.64,     1.19

 2533.52,  512,     1.45,     8.13,    -7.69,     0.13,     0.47,     0.72

  2540.3,  512,     0.58,   -12.12,    -9.15,    -1.20,     0.68,      0.7

 2546.62,  512,     2.51,    13.53,    -8.91,     1.39,     0.54,     0.56

 2553.31,  512,     1.58,    -5.13,   -12.17,    -1.18,     0.20,    -1.13

  2560.1,  512,    -4.22,     0.87,    -5.67,     0.15,     0.37,     1.35

 2566.49,  512,      8.8,      6.8,   -14.32,     0.18,     0.27,     0.37

  2573.2,  512,    -8.38,    -6.26,    -10.8,     0.63,     0.58,     0.15

 2579.65,  512,    10.67,     2.63,    -7.80,      0.2,     0.48,     0.35

 2586.24,  512,    -1.67,     1.97,   -17.86,     0.37,     0.48,     0.25

 2592.86,  512,    -3.80,    -1.35,    -3.76,     0.56,     0.42,     0.50

 2599.43,  512,     7.28,     -6.2,   -13.90,     0.29,     0.50,     0.39

  2606.1,  512,    -4.33,    11.80,   -11.88,      1.2,     0.53,      0.8

 2612.72,  512,     4.72,   -11.12,    -7.75,    -1.43,     0.23,     0.96

 2619.32,  512,     0.45,     0.50,   -11.38,     0.76,     0.30,     1.19

 2625.85,  512,     3.89,     4.45,    -9.61,      0.2,     0.72,     0.95

 2632.36,  512,    -1.90,   -12.63,    -8.68,     -1.7,     0.52,      0.3

  2639.6,  512,      5.5,    11.83,    -7.41,     1.18,     0.60,     0.61
