----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 1992.18,  512,   -15.52,    -8.72,    -3.61,     0.35,     0.32,     1.39

 1998.81,  512,    -2.65,     4.18,    -8.48,     0.49,      0.9,      1.7

 2005.34,  512,   -16.12,    -3.22,   -17.29,     0.41,     0.45,     0.95

 2011.98,  512,   -10.67,    -2.49,      0.7,     0.30,      0.4,     0.54

 2018.43,  512,    -3.59,    -2.27,   -14.99,     0.34,     0.12,     0.60

 2025.13,  512,   -15.28,     3.54,    -8.55,     0.65,      0.2,     0.68

 2031.71,  512,    -8.47,    -5.99,     -5.2,    -1.47,      0.2,     0.39

 2038.32,  512,    -9.24,    -1.74,   -13.79,     0.44,     0.26,     0.75

 2044.91,  512,   -12.42,     8.22,    -8.20,     0.38,     0.25,     0.26

 2051.49,  512,   -11.34,   -12.30,    -8.69,    -1.52,      0.9,     0.43

 2058.21,  512,    -9.62,     7.74,   -10.77,     1.78,     0.18,     0.35

 2064.83,  512,   -12.75,     0.59,   -11.52,     0.81,     0.78,    -1.10

 2071.41,  512,   -12.32,    -6.51,    -8.11,      0.1,     0.21,     0.21

 2077.93,  512,    -7.87,    10.65,   -12.70,     1.19,     0.36,     0.87

 2084.61,  512,   -15.37,   -10.94,   -10.99,    -1.43,     0.28,    -1.26

 2091.38,  512,    -8.10,     5.85,    -5.62,     1.47,     0.56,     0.79

 2097.90,  512,   -11.85,     0.17,   -16.54,     0.67,     0.33,    -1.89

 2104.41,  512,    -15.3,    -6.25,    -4.51,     0.12,     0.62,    -1.43

  2111.3,  512,    -4.60,     7.45,   -15.52,     0.66,     0.35,    -2.11

 2117.63,  512,   -17.15,    -5.29,   -13.78,     0.76,     0.24,    -2.17

 2124.24,  512,    -4.96,     1.58,     -2.8,     0.29,     0.82,    -2.33

 2130.81,  512,     -8.3,     2.30,   -20.52,     0.10,     0.37,    -2.18

 2137.43,  512,   -16.24,     1.68,    -7.30,     0.23,     0.30,    -2.51

  2144.9,  512,    -3.55,    -2.48,   -10.74,     0.66,     0.31,     -3.9

 2150.69,  512,   -10.23,     3.31,   -16.95,     1.12,     0.23,    -2.26

 2157.39,  512,   -12.68,     9.77,    -6.44,     0.42,     0.49,    -3.33

 2163.90,  512,    -7.15,    -7.51,    -11.6,     0.36,     0.16,    -3.21

 2170.44,  512,    -8.88,    11.48,   -11.43,     2.29,     0.26,    -2.74

